,xd,article_id,response,qid
18195,Mar-27,8809,0,66260258
18196,Feb-27,7697,0,66260258
18197,Apr-25,4234,0,66260258
18198,May-30,4909,0,66260258
18199,Jun-26,5430,0,66260258
18200,Mar-27,8962,0,66260258
18201,Jan-30,5788,0,66260258
18202,Jan-30,5473,0,66260258
18203,May-30,6200,1,66260258
18204,Feb-27,9237,1,66260258
18205,Mar-27,2852,0,66260258
18206,Jul-24,8952,0,66260258
18207,Aug-28,5925,0,66260258
18208,Jun-26,8218,0,66260258
18209,Sep-26,4308,1,66260258
18210,Mar-27,4434,0,66260258
18211,Sep-26,9893,0,66260258
18212,Sep-26,5326,0,66260258
18213,Aug-28,8987,0,66260258
18214,Feb-27,2247,1,66260258
18215,Apr-25,1226,0,66357347
18216,Apr-25,4234,0,66357347
18217,Oct-30,8987,0,66357347
18218,May-30,4909,1,66357347
18219,Apr-25,1073,0,66357347
18220,Oct-30,7453,0,66357347
18221,Jan-30,7197,1,66357347
18222,Jul-24,4234,0,66357347
18223,Aug-28,1561,0,66357347
18224,Aug-28,9492,0,66357347
18225,Feb-27,7387,0,66357347
18226,May-30,6200,0,66357347
18227,Mar-27,5919,0,66357347
18228,Sep-26,4308,0,66357347
18229,Jan-30,2105,0,66357347
18230,Apr-25,4362,0,66357347
18231,Aug-28,5925,0,66357347
18232,Oct-30,3792,0,66357347
18233,May-30,1320,0,66357347
18234,Jul-24,6379,0,66357347
18235,Apr-25,8410,0,66357347
18236,Oct-30,2272,0,66357347
18237,Mar-27,8952,0,66357347
18238,May-30,8410,0,66357347
18239,Mar-27,3755,0,66357347
18240,Aug-28,4234,0,66357347
18241,May-30,5742,1,66357347
18242,Mar-27,8809,0,66357347
18243,Jun-26,5742,0,66357347
18244,Apr-25,2229,1,66357347
18245,Jun-26,8952,0,66357347
18246,Feb-27,6184,1,66357347
18247,Jun-26,4326,0,66357347
18248,Jul-24,5742,1,66357347
18249,Sep-26,2601,0,66357347
18250,Jan-30,1226,0,66357347
18251,Jul-24,8952,0,66357347
18252,Jan-30,4275,0,66357347
18253,Jul-24,9800,1,66357347
18254,Jan-30,5473,0,66357347
18255,Oct-30,2601,0,66357347
18256,Aug-28,8921,0,66357347
18257,Jun-26,4150,0,66357347
18258,Jan-30,5788,0,66357347
18259,Apr-25,8952,0,66357347
18260,Oct-30,9922,0,66357347
18261,Sep-26,8987,0,66357347
18262,Sep-26,9893,0,66357347
18263,Feb-27,2923,0,66357347
18264,Sep-26,5326,0,66357347
18265,Aug-28,4380,0,66357347
18266,Aug-28,8952,0,66357347
18267,Mar-27,2923,0,66357347
18268,Mar-27,2631,0,66357347
18269,Sep-26,4234,0,66357347
18270,Jul-24,6200,0,66357347
18271,Apr-25,5172,0,66357347
18272,May-30,3246,0,66966434
18273,Jul-24,4380,0,66966434
18274,Apr-25,8485,1,66966434
18275,Sep-26,8952,0,66966434
18276,Jan-30,5473,0,66966434
18277,Jun-26,4234,0,66966434
18278,Oct-30,9893,0,66966434
18279,May-30,8952,1,66966434
18280,May-30,4909,0,66966434
18281,Jul-24,8952,0,66966434
18282,Mar-27,3755,0,66966434
18283,Jan-30,2105,0,66966434
18284,Apr-25,1226,0,66966434
18285,Feb-27,5259,0,66966434
18286,May-30,4234,0,66966434
18287,Jun-26,6200,0,66966434
18288,Mar-27,8962,1,66966434
18289,Oct-30,4234,0,66966434
18290,May-30,9893,0,66966434
18291,Aug-28,4234,0,66966434
18292,Sep-26,5326,0,66966434
18293,Jul-24,8218,0,66966434
18294,Jun-26,4150,0,66966434
18295,Mar-27,2631,0,66966434
18296,Feb-27,5843,1,66966434
18297,Apr-25,4362,0,66966434
18298,Aug-28,6379,0,66966434
18299,Aug-28,9492,0,66966434
18300,Jan-30,4458,0,66966434
18301,Jan-30,9469,0,66966434
18302,May-30,5742,1,66966434
18303,May-30,6200,0,66966434
18304,Jun-26,8218,0,66966434
18305,Oct-30,7453,0,66966434
18306,Oct-30,8987,0,66966434
18307,Oct-30,2601,0,66966434
18308,Sep-26,9893,0,66966434
18309,Aug-28,5925,0,66966434
18310,Jul-24,4909,0,66966434
18311,May-30,8410,0,66966434
18312,May-30,5239,0,66966434
18313,Jun-26,5742,1,66966434
18314,Feb-27,8407,1,66966434
18315,Aug-28,8987,0,66966434
18316,Aug-28,8921,1,66966434
18317,Jun-26,4909,0,66966434
18318,Feb-27,5951,0,66966434
18319,Sep-26,4126,0,66966434
18320,Feb-27,2247,0,66966434
18321,Aug-28,4380,0,66966434
18322,Apr-25,2229,0,66966434
18323,Jan-30,1226,0,66966434
18324,Jul-24,5742,0,66966434
18325,Jul-24,6379,0,66966434
18326,Apr-25,8952,0,66966434
18327,Mar-27,5919,1,66966434
18328,Sep-26,1561,0,66966434
18329,Aug-28,9893,0,66966434
18330,Mar-27,8809,0,66966434
18331,Jul-24,6200,1,66966434
18332,Jun-26,8952,0,67108585
18333,Jun-26,4909,0,67108585
18334,Jul-24,8218,0,67108585
18335,Sep-26,4308,0,67108585
18336,Aug-28,8987,0,67108585
18337,May-30,4234,0,67108585
18338,May-30,1320,0,67108585
18339,Jan-30,5473,0,67108585
18340,Apr-25,4234,0,67108585
18341,Jan-30,4458,0,67108585
18342,Sep-26,9893,0,67108585
18343,Sep-26,5326,0,67108585
18344,May-30,8952,0,67108585
18345,Mar-27,8952,0,67108585
18346,Jul-24,9800,0,67108585
18347,Jan-30,9953,0,67108585
18348,Sep-26,4126,1,67108585
18349,Feb-27,8407,0,67108585
18350,Mar-27,2923,0,67108585
18351,Jun-26,4150,0,67108585
18352,Feb-27,5843,0,67108585
18353,Mar-27,4434,0,67108585
18354,Apr-25,8952,0,67108585
18355,Aug-28,5925,1,67108585
18356,Jul-24,6200,1,67108585
18357,Jun-26,8218,1,67108585
18358,Mar-27,8962,0,67108585
18359,Oct-30,9893,0,67108585
18360,Aug-28,8921,1,67108585
18361,Jan-30,9469,1,67108585
18362,Sep-26,8952,0,67108585
18363,Apr-25,5357,0,67108585
18364,Mar-27,8809,0,67108585
18365,Feb-27,2247,0,67108585
18366,Feb-27,2923,0,67108585
18367,Jan-30,9897,0,67108585
18368,Oct-30,2050,0,67108585
18369,Jul-24,8921,0,67108585
18370,Feb-27,7697,0,67108585
18371,Jul-24,4380,0,67108585
18372,May-30,8410,0,67108585
18373,Jun-26,4245,0,67108585
18374,Jul-24,8952,0,67108585
18375,Sep-26,2601,1,67108585
18376,Sep-26,4807,0,67108585
18377,Aug-28,4380,0,67108585
18378,Aug-28,6379,0,67108585
18379,Mar-27,3755,0,67108585
18380,Jun-26,5430,0,67108585
18381,Aug-28,9492,0,67108585
18382,Apr-25,1226,0,67108585
18383,May-30,5742,0,67108585
18384,Jul-24,9800,0,67422918
18385,May-30,1320,0,67422918
18386,Sep-26,2601,0,67422918
18387,Mar-27,5919,0,67422918
18388,May-30,8410,0,67422918
18389,Apr-25,8410,1,67422918
18390,Jun-26,4234,0,67422918
18391,Jan-30,1226,0,67422918
18392,Feb-27,5259,1,67422918
18393,Jun-26,4245,1,67422918
18394,Apr-25,2229,1,67422918
18395,Jul-24,5742,0,67422918
18396,Jul-24,6379,0,67422918
18397,Sep-26,8987,0,67422918
18398,Jul-24,4380,0,67422918
18399,Sep-26,1561,0,67422918
18400,Mar-27,3755,1,67422918
18401,Mar-27,2852,0,67422918
18402,Jan-30,5788,0,67422918
18403,Sep-26,4234,0,67422918
18404,Oct-30,9893,0,67422918
18405,Jul-24,4234,0,67422918
18406,Jun-26,4150,0,67422918
18407,Apr-25,1073,0,67422918
18408,Oct-30,2050,0,67422918
18409,Apr-25,4362,0,67422918
18410,Sep-26,5326,1,67422918
18411,Oct-30,7453,0,67422918
18412,Jun-26,8218,0,67422918
18413,Aug-28,9893,0,67422918
18414,Sep-26,9893,0,67422918
18415,Aug-28,4380,0,67422918
18416,Jun-26,8952,0,67422918
18417,May-30,4234,0,67422918
18418,Mar-27,8952,0,67422918
18419,Jan-30,7197,0,67422918
18420,Apr-25,4234,0,67422918
18421,Jan-30,9897,0,67422918
18422,Feb-27,7387,1,67422918
18423,Oct-30,8952,0,67422918
18424,Oct-30,2601,0,67422918
18425,May-30,5742,0,67422918
18426,Mar-27,2631,0,67422918
18427,Oct-30,9922,0,67422918
18428,Feb-27,5843,0,67422918
18429,Oct-30,4234,0,67422918
18430,May-30,6200,0,67422918
18431,Apr-25,8485,1,67422918
18432,Apr-25,1226,0,67422918
18433,Jul-24,8218,0,67422918
18434,Feb-27,5951,0,67422918
18435,Feb-27,2923,0,67422918
18436,Jun-26,5742,0,67422918
18437,Jul-24,8921,0,67422918
18438,Apr-25,5357,0,67422918
18439,Mar-27,8962,0,67422918
18440,Feb-27,2247,0,67422918
18441,Aug-28,9492,1,67422918
18442,Aug-28,4234,0,67422918
18443,Jun-26,5742,0,67695988
18444,Apr-25,8952,1,67695988
18445,Sep-26,4308,0,67695988
18446,Mar-27,3755,0,67695988
18447,Apr-25,8410,0,67695988
18448,Oct-30,2272,0,67695988
18449,Jan-30,4458,0,67695988
18450,Oct-30,7453,0,67695988
18451,Jun-26,8218,0,67695988
18452,Jul-24,4909,0,67695988
18453,Oct-30,2601,0,67695988
18454,Oct-30,9893,0,67695988
18455,Oct-30,4234,0,67695988
18456,Aug-28,4234,0,67695988
18457,Oct-30,9922,0,67695988
18458,Apr-25,5172,1,67695988
18459,Jan-30,7197,1,67695988
18460,Jul-24,8921,0,67695988
18461,Jun-26,6200,0,67695988
18462,Apr-25,4234,0,67695988
18463,Mar-27,4434,1,67695988
18464,Jan-30,9469,0,67695988
18465,May-30,5742,0,67695988
18466,Jul-24,8952,0,67695988
18467,Feb-27,5843,1,67695988
18468,Aug-28,9893,0,67695988
18469,Jun-26,8952,0,67695988
18470,May-30,9893,0,67695988
18471,Jan-30,5788,0,67695988
18472,Oct-30,3792,0,67695988
18473,Sep-26,4807,0,67695988
18474,May-30,3246,0,67695988
18475,May-30,4909,1,67695988
18476,Aug-28,9492,0,67695988
18477,Aug-28,8921,0,67695988
18478,Jan-30,1226,0,67695988
18479,Jul-24,9800,1,67695988
18480,Jun-26,4909,0,67695988
18481,Feb-27,7387,0,67695988
18482,Jun-26,5430,0,67695988
18483,Mar-27,5919,1,67695988
18484,Feb-27,2247,0,67695988
18485,Mar-27,2923,0,67695988
18486,Jan-30,4275,1,67695988
18487,Sep-26,4234,0,67695988
18488,Aug-28,8952,0,67695988
18489,Jan-30,9897,0,67695988
18490,Jul-24,4234,0,67695988
18491,Jul-24,6379,0,67695988
18492,Feb-27,5259,0,67695988
18493,Aug-28,5925,0,67695988
18494,Jun-26,4234,0,67695988
18495,Jun-26,4150,0,67695988
18496,Jul-24,5742,0,67695988
18497,Aug-28,4380,0,67695988
18498,May-30,6200,0,67695988
18499,Feb-27,6184,0,67695988
18500,Sep-26,8952,0,67695988
18501,May-30,8410,0,67695988
18502,Mar-27,4434,0,68148402
18503,Feb-27,2923,0,68148402
18504,Sep-26,8952,0,68148402
18505,May-30,6200,0,68148402
18506,Aug-28,9492,0,68148402
18507,Jun-26,4909,0,68148402
18508,Sep-26,4308,0,68148402
18509,Sep-26,4126,0,68148402
18510,Jun-26,4150,0,68148402
18511,Sep-26,4234,0,68148402
18512,Aug-28,6379,0,68148402
18513,Feb-27,8407,0,68148402
18514,May-30,4234,0,68148402
18515,Jun-26,4326,0,68148402
18516,Mar-27,8962,0,68148402
18517,Aug-28,9893,0,68148402
18518,Aug-28,8952,0,68148402
18519,Apr-25,8410,0,68148402
18520,Mar-27,5919,0,68148402
18521,Jun-26,8218,0,68148402
18522,Feb-27,6184,1,68148402
18523,Mar-27,3755,1,68148402
18524,Apr-25,8485,0,68148402
18525,Jul-24,9800,1,68148402
18526,Sep-26,9893,0,68148402
18527,Feb-27,5259,1,68148402
18528,Jun-26,4234,0,68148402
18529,Aug-28,1561,1,68148402
18530,May-30,9893,0,68148402
18531,Oct-30,2272,0,68148402
18532,Apr-25,8952,0,68148402
18533,Apr-25,1073,0,68148402
18534,Aug-28,4234,0,68148402
18535,Oct-30,8952,0,68148402
18536,Apr-25,5357,0,68148402
18537,Oct-30,2050,0,68148402
18538,Apr-25,5172,0,68148402
18539,Oct-30,2601,0,68148402
18540,Sep-26,1561,0,68148402
18541,Mar-27,2923,1,68148402
18542,Feb-27,7387,1,68148402
18543,Oct-30,8987,0,68148402
18544,Jan-30,5473,0,68148402
18545,Jul-24,6200,0,68148402
18546,Apr-25,4234,0,68148402
18547,Jun-26,8952,0,68148402
18548,May-30,8410,0,68148402
18549,May-30,8952,0,68148402
18550,Mar-27,3755,0,68148402
18551,May-30,5742,0,68148402
18552,Jul-24,4380,0,68148402
18553,Jan-30,5788,0,68148402
18554,Sep-26,4308,0,68235149
18555,May-30,4234,0,68235149
18556,Mar-27,5919,0,68235149
18557,Jun-26,6200,1,68235149
18558,Aug-28,9492,0,68235149
18559,Jul-24,8921,0,68235149
18560,Apr-25,1073,0,68235149
18561,Jun-26,5430,0,68235149
18562,Sep-26,4126,0,68235149
18563,Jan-30,4458,1,68235149
18564,Jan-30,9953,0,68235149
18565,Oct-30,3792,0,68235149
18566,Sep-26,9893,0,68235149
18567,Jun-26,4150,0,68235149
18568,Sep-26,1561,0,68235149
18569,Apr-25,4234,0,68235149
18570,Apr-25,8485,0,68235149
18571,Oct-30,9893,0,68235149
18572,Oct-30,8987,0,68235149
18573,Jun-26,4234,0,68235149
18574,Jul-24,6379,0,68235149
18575,Aug-28,4234,0,68235149
18576,Feb-27,9237,0,68235149
18577,Jan-30,9897,1,68235149
18578,Jan-30,5788,1,68235149
18579,Aug-28,9893,0,68235149
18580,Mar-27,8962,1,68235149
18581,May-30,3246,0,68235149
18582,Jul-24,8218,0,68235149
18583,Jun-26,8218,0,68235149
18584,May-30,5742,0,68235149
18585,Aug-28,8952,0,68235149
18586,Mar-27,2852,0,68235149
18587,Oct-30,2272,0,68235149
18588,Apr-25,2229,0,68235149
18589,Jun-26,5742,0,68235149
18590,Aug-28,5925,0,68235149
18591,Jul-24,4380,0,68235149
18592,Jun-26,8952,0,68235149
18593,May-30,8952,0,68235149
18594,Jul-24,9800,0,68235149
18595,May-30,5239,0,68235149
18596,Feb-27,5951,0,68235149
18597,Apr-25,5357,1,68235149
18598,Jan-30,2105,0,68235149
18599,Feb-27,5843,0,68235149
18600,Sep-26,8987,1,68235149
18601,Jul-24,4909,0,68235149
18602,Oct-30,8952,0,68235149
18603,Apr-25,8952,0,68235149
18604,Feb-27,7387,0,68235149
18605,Jul-24,6200,0,68235149
18606,Jul-24,5742,0,68235149
18607,Sep-26,8952,0,68235149
18608,May-30,8410,0,68235149
18609,Mar-27,8809,0,68235149
18610,Jan-30,1226,0,68235149
18611,Jun-26,4909,0,68235149
18612,Mar-27,2923,0,68235149
18613,Jun-26,4326,1,68235149
18614,Feb-27,6184,0,68235149
18615,Aug-28,4234,0,68370227
18616,Jun-26,4245,1,68370227
18617,Apr-25,4362,0,68370227
18618,Apr-25,1073,1,68370227
18619,Aug-28,9893,0,68370227
18620,Apr-25,4234,0,68370227
18621,Feb-27,7697,0,68370227
18622,Mar-27,8809,0,68370227
18623,Jul-24,4380,0,68370227
18624,Apr-25,5172,1,68370227
18625,Oct-30,2050,0,68370227
18626,Jul-24,4909,0,68370227
18627,Oct-30,2272,0,68370227
18628,Feb-27,7387,0,68370227
18629,Mar-27,8952,0,68370227
18630,Feb-27,5259,0,68370227
18631,Aug-28,5925,0,68370227
18632,May-30,1320,0,68370227
18633,Jan-30,1226,0,68370227
18634,Oct-30,8952,0,68370227
18635,Mar-27,8962,1,68370227
18636,Mar-27,4434,0,68370227
18637,Feb-27,2247,0,68370227
18638,Oct-30,3792,0,68370227
18639,Oct-30,9893,0,68370227
18640,Feb-27,9237,0,68370227
18641,Oct-30,2601,0,68370227
18642,May-30,5742,0,68370227
18643,Apr-25,1226,0,68370227
18644,Mar-27,2631,0,68370227
18645,Jan-30,5473,0,68370227
18646,Jul-24,9800,0,68370227
18647,Sep-26,5326,0,68370227
18648,May-30,4234,0,68370227
18649,Sep-26,9893,0,68370227
18650,May-30,6200,0,68370227
18651,Sep-26,8987,0,68370227
18652,Mar-27,5919,1,68370227
18653,Jul-24,6200,0,68370227
18654,May-30,3246,1,68370227
18655,Jul-24,8952,0,68370227
18656,Jun-26,4234,0,68370227
18657,Oct-30,4234,0,68370227
18658,Mar-27,2852,0,68370227
18659,Jan-30,9953,0,68370227
18660,Apr-25,5357,0,68370227
18661,Oct-30,9922,0,68370227
18662,May-30,4909,1,68370227
18663,May-30,8410,1,68370227
18664,Sep-26,4234,0,68370227
18665,Mar-27,3755,0,68370227
18666,Jun-26,5430,0,68370227
18667,Jun-26,8952,0,68370227
18668,Aug-28,6379,0,68370227
18669,Jan-30,4275,0,68370227
18670,Jul-24,8921,0,68370227
18671,May-30,5239,0,68370227
18672,Feb-27,5259,1,68440663
18673,Sep-26,4234,1,68440663
18674,Jan-30,4458,0,68440663
18675,Jun-26,4326,0,68440663
18676,Jun-26,4234,0,68440663
18677,Jun-26,4150,0,68440663
18678,Jun-26,5430,0,68440663
18679,Jan-30,5473,0,68440663
18680,May-30,5239,0,68440663
18681,Jun-26,8218,0,68440663
18682,Apr-25,2229,1,68440663
18683,Mar-27,3755,0,68440663
18684,Oct-30,9922,0,68440663
18685,Oct-30,3792,0,68440663
18686,May-30,1320,0,68440663
18687,Oct-30,9893,0,68440663
18688,Jan-30,4275,0,68440663
18689,May-30,9893,0,68440663
18690,Sep-26,8952,0,68440663
18691,Oct-30,8952,0,68440663
18692,Aug-28,8952,0,68440663
18693,May-30,8410,0,68440663
18694,May-30,6200,0,68440663
18695,Aug-28,9492,0,68440663
18696,May-30,5742,0,68440663
18697,May-30,4909,0,68440663
18698,Jul-24,8921,0,68440663
18699,Jul-24,8218,0,68440663
18700,Jul-24,6200,0,68440663
18701,Jul-24,4380,0,68440663
18702,Jun-26,5742,1,68440663
18703,Mar-27,8952,0,68440663
18704,Mar-27,2852,0,68440663
18705,Aug-28,6379,0,68440663
18706,Aug-28,8921,0,68440663
18707,Jul-24,4909,0,68440663
18708,Jan-30,9953,0,68440663
18709,Oct-30,2050,0,68440663
18710,Jul-24,6379,0,68440663
18711,Apr-25,4234,0,68440663
18712,Jun-26,6200,0,68440663
18713,Jul-24,5742,0,68440663
18714,Sep-26,5326,0,68440663
18715,Mar-27,8962,0,68440663
18716,Feb-27,6184,1,68440663
18717,Sep-26,1561,0,68440663
18718,Jan-30,9469,1,68440663
18719,Oct-30,2272,0,68440663
18720,Oct-30,8987,0,68440663
18721,Feb-27,2247,0,68440663
18722,Sep-26,4308,1,68440663
18723,Feb-27,7387,0,68440663
18724,Mar-27,3755,0,68440663
18725,Jan-30,1226,0,68440663
18726,Oct-30,4234,0,68440663
18727,Oct-30,3792,0,69147387
18728,Jan-30,1226,0,69147387
18729,Jul-24,4234,0,69147387
18730,May-30,4234,0,69147387
18731,Sep-26,8987,0,69147387
18732,Jan-30,4458,1,69147387
18733,Oct-30,2601,0,69147387
18734,Mar-27,2923,0,69147387
18735,Feb-27,2247,1,69147387
18736,Apr-25,4234,0,69147387
18737,Jul-24,9800,0,69147387
18738,Sep-26,4126,0,69147387
18739,Apr-25,2229,1,69147387
18740,Aug-28,8952,0,69147387
18741,Jul-24,6379,0,69147387
18742,Apr-25,8410,0,69147387
18743,Sep-26,2601,0,69147387
18744,Aug-28,1561,0,69147387
18745,Mar-27,3755,0,69147387
18746,Jan-30,5788,0,69147387
18747,Jan-30,9953,0,69147387
18748,Aug-28,8987,0,69147387
18749,Apr-25,1226,0,69147387
18750,Jul-24,5742,0,69147387
18751,Jan-30,9469,0,69147387
18752,Jun-26,8218,0,69147387
18753,May-30,3246,0,69147387
18754,Jul-24,8952,0,69147387
18755,Oct-30,4234,0,69147387
18756,Jan-30,7197,1,69147387
18757,Aug-28,4234,0,69147387
18758,Aug-28,9492,0,69147387
18759,Aug-28,4380,0,69147387
18760,Oct-30,9922,0,69147387
18761,May-30,5742,0,69147387
18762,Mar-27,8952,0,69147387
18763,Mar-27,5919,0,69147387
18764,Aug-28,6379,0,69147387
18765,Jun-26,5430,0,69147387
18766,Jan-30,4275,1,69147387
18767,Sep-26,1561,0,69147387
18768,Oct-30,9893,0,69147387
18769,Jun-26,8952,0,69147387
18770,Jan-30,9897,0,69147387
18771,May-30,5239,0,69147387
18772,Jun-26,5742,0,69147387
18773,Feb-27,7387,0,69147387
18774,Feb-27,5843,0,69147387
18775,Mar-27,2631,1,69147387
18776,Sep-26,8952,0,69147387
18777,Apr-25,5357,0,69147387
18778,May-30,6200,0,69147387
18779,Jun-26,4150,0,69147387
18780,Mar-27,8962,0,69147387
18781,Jul-24,6200,0,69147387
18782,Aug-28,8921,0,69147387
18783,Jul-24,4380,0,69147387
18784,Jun-26,4326,1,69147387
18785,Feb-27,9237,1,69147387
18786,Oct-30,7453,0,69530129
18787,Jun-26,5742,0,69530129
18788,Mar-27,8952,0,69530129
18789,Jan-30,9469,1,69530129
18790,Jul-24,4234,0,69530129
18791,Mar-27,8809,0,69530129
18792,Sep-26,1561,0,69530129
18793,Feb-27,2923,0,69530129
18794,Jul-24,5742,0,69530129
18795,Aug-28,6379,0,69530129
18796,Jan-30,2105,0,69530129
18797,Aug-28,4234,0,69530129
18798,Oct-30,8987,0,69530129
18799,Aug-28,8987,0,69530129
18800,May-30,9893,0,69530129
18801,Apr-25,4362,0,69530129
18802,Mar-27,2631,0,69530129
18803,Mar-27,8962,0,69530129
18804,Jun-26,4150,0,69530129
18805,Oct-30,8952,0,69530129
18806,Sep-26,8987,0,69530129
18807,May-30,8952,0,69530129
18808,Mar-27,5919,0,69530129
18809,Jan-30,5788,0,69530129
18810,Apr-25,8952,0,69530129
18811,Sep-26,9893,0,69530129
18812,May-30,6200,0,69530129
18813,Oct-30,4234,0,69530129
18814,Aug-28,8921,0,69530129
18815,Jul-24,6200,0,69530129
18816,Jul-24,6379,1,69530129
18817,Apr-25,8410,1,69530129
18818,Jan-30,9897,0,69530129
18819,Aug-28,8952,0,69530129
18820,Aug-28,9492,0,69530129
18821,Feb-27,5951,0,69530129
18822,Jan-30,4275,0,69530129
18823,Jun-26,4245,0,69530129
18824,May-30,5239,0,69530129
18825,Aug-28,9893,0,69530129
18826,May-30,4234,0,69530129
18827,Feb-27,5259,1,69530129
18828,Feb-27,7387,0,69530129
18829,Mar-27,3755,0,69530129
18830,Oct-30,2050,0,69530129
18831,Apr-25,5357,0,69530129
18832,Sep-26,4308,0,69530129
18833,Feb-27,6184,1,69530129
18834,Apr-25,1226,0,69530129
18835,Jun-26,6200,0,69530129
18836,Oct-30,9922,0,69530129
18837,Jun-26,4234,0,69530129
18838,Oct-30,3792,0,69530129
18839,Jan-30,9953,0,69530129
18840,May-30,3246,0,70186693
18841,Aug-28,4380,0,70186693
18842,Mar-27,3755,0,70186693
18843,Apr-25,4234,0,70186693
18844,Apr-25,8952,0,70186693
18845,Mar-27,4434,0,70186693
18846,Jan-30,9469,1,70186693
18847,Feb-27,2247,0,70186693
18848,Jan-30,9897,0,70186693
18849,Mar-27,3755,0,70186693
18850,Sep-26,4126,0,70186693
18851,Feb-27,5259,1,70186693
18852,Apr-25,1073,0,70186693
18853,Oct-30,9922,0,70186693
18854,Aug-28,9893,0,70186693
18855,Apr-25,2229,0,70186693
18856,Aug-28,1561,0,70186693
18857,Oct-30,2601,0,70186693
18858,May-30,9893,0,70186693
18859,Oct-30,3792,0,70186693
18860,Mar-27,8962,0,70186693
18861,Mar-27,2631,0,70186693
18862,Aug-28,8952,0,70186693
18863,Sep-26,8952,0,70186693
18864,Feb-27,8407,0,70186693
18865,Jul-24,4234,0,70186693
18866,Jul-24,8952,0,70186693
18867,Aug-28,5925,0,70186693
18868,Feb-27,6184,0,70186693
18869,Sep-26,4807,0,70186693
18870,Jun-26,4326,0,70186693
18871,Apr-25,1226,0,70186693
18872,Jan-30,5473,0,70186693
18873,May-30,8952,0,70186693
18874,Oct-30,7453,0,70186693
18875,Jan-30,4275,0,70186693
18876,Apr-25,8410,1,70186693
18877,May-30,4234,1,70186693
18878,May-30,6200,0,70186693
18879,Jun-26,8218,0,70186693
18880,Feb-27,7387,1,70186693
18881,Jul-24,4909,0,70186693
18882,Apr-25,5357,0,70186693
18883,Jul-24,5742,0,70186693
18884,Feb-27,7697,0,70186693
18885,Feb-27,5951,0,70186693
18886,Jul-24,9800,0,70186693
18887,Jan-30,1226,0,70186693
18888,Jan-30,7197,1,70186693
18889,Jan-30,2105,0,70186693
18890,Oct-30,2272,0,70186693
18891,Aug-28,8987,0,70186693
18892,Sep-26,5326,0,70186693
18893,Mar-27,8952,0,70186693
18894,Aug-28,4234,0,70186693
18895,Oct-30,2050,0,70186693
18896,Jul-24,6379,0,70186693
18897,Feb-27,9237,0,70186693
18898,Apr-25,8485,1,70186693
18899,May-30,5239,0,70186693
18900,Jan-30,4458,1,70342129
18901,Aug-28,1561,0,70342129
18902,Mar-27,5919,0,70342129
18903,Mar-27,8809,1,70342129
18904,May-30,3246,0,70342129
18905,Jun-26,5742,0,70342129
18906,May-30,5742,0,70342129
18907,Feb-27,8407,0,70342129
18908,Jan-30,1226,0,70342129
18909,Apr-25,8485,1,70342129
18910,Mar-27,3755,0,70342129
18911,Apr-25,4234,0,70342129
18912,Feb-27,9237,0,70342129
18913,Jul-24,4234,0,70342129
18914,Jan-30,9953,0,70342129
18915,Oct-30,2601,0,70342129
18916,Feb-27,5843,0,70342129
18917,Jul-24,8952,0,70342129
18918,Jan-30,9469,0,70342129
18919,Aug-28,4234,0,70342129
18920,Jan-30,4275,0,70342129
18921,Jul-24,4909,0,70342129
18922,Jan-30,7197,0,70342129
18923,Apr-25,8952,0,70342129
18924,Feb-27,5951,0,70342129
18925,Apr-25,5357,0,70342129
18926,Oct-30,9922,0,70342129
18927,Jul-24,4380,0,70342129
18928,Aug-28,4380,0,70342129
18929,Sep-26,4308,0,70342129
18930,May-30,4234,0,70342129
18931,May-30,5239,0,70342129
18932,Mar-27,4434,0,70342129
18933,Jun-26,5430,0,70342129
18934,Apr-25,4362,0,70342129
18935,Oct-30,9893,0,70342129
18936,Mar-27,2852,1,70342129
18937,Mar-27,8952,0,70342129
18938,Feb-27,7697,0,70342129
18939,Apr-25,5172,0,70342129
18940,Mar-27,8962,0,70342129
18941,Oct-30,2050,0,70342129
18942,Oct-30,2272,0,70342129
18943,May-30,8952,0,70342129
18944,Mar-27,2923,0,70342129
18945,Mar-27,3755,0,70342129
18946,Aug-28,5925,0,70342129
18947,Jul-24,5742,0,70342129
18948,Sep-26,8987,0,70342129
18949,Aug-28,8952,0,70342129
18950,Jun-26,4150,0,70342129
18951,Sep-26,1561,0,70342129
18952,Jul-24,6379,1,70342129
18953,Sep-26,8952,0,70342129
18954,Feb-27,5259,1,70342129
18955,Oct-30,2050,1,70364906
18956,Mar-27,4434,0,70364906
18957,Sep-26,2601,1,70364906
18958,Mar-27,2852,0,70364906
18959,Feb-27,7387,0,70364906
18960,Aug-28,8987,0,70364906
18961,Jan-30,1226,0,70364906
18962,Aug-28,5925,0,70364906
18963,May-30,8410,0,70364906
18964,Mar-27,2923,0,70364906
18965,Jan-30,9953,0,70364906
18966,May-30,4909,1,70364906
18967,Jun-26,6200,0,70364906
18968,Apr-25,8485,1,70364906
18969,May-30,8952,0,70364906
18970,Jul-24,8921,0,70364906
18971,Jun-26,4234,0,70364906
18972,Aug-28,4380,0,70364906
18973,Apr-25,1073,0,70364906
18974,Mar-27,5919,0,70364906
18975,Aug-28,4234,0,70364906
18976,Oct-30,9922,0,70364906
18977,Apr-25,8410,1,70364906
18978,Jun-26,5430,0,70364906
18979,Jan-30,5473,0,70364906
18980,Aug-28,9492,0,70364906
